ArtifactType,Name,Age,Image,Object ID,Description,Period,Dynasty,Object Date,Culture
sculpture,Crowned and Jeweled Buddha,750-950 AD,artifact_dataset/images/sculpture/39340.jpg,39340,unknown,unknown,unknown,ca. 9th century,"india (jammu and kashmir, ancient kingdom of kashmir)"
sculpture,The Priest Aaron,1170-1170 AD,artifact_dataset/images/sculpture/466404.jpg,466404,unknown,unknown,unknown,ca. 1170,french
sculpture,Right hand of Buddha,540-570 AD,artifact_dataset/images/sculpture/61650.jpg,61650,unknown,northern qi dynasty (550577),unknown,ca. 550560,"china (northern xiangtangshan, north cave)"
sculpture,Crucifix,1125-1150 AD,artifact_dataset/images/sculpture/469881.jpg,469881,unknown,unknown,unknown,ca. 112550,austrian
sculpture,Sculpture of Bhairava,1150-1450 AD,artifact_dataset/images/sculpture/49697.jpg,49697,unknown,unknown,unknown,ca. 13th14th century,"indonesia (java, sumatra [?])"
sculpture,Saint George Slaying the Dragon,1475-1485 AD,artifact_dataset/images/sculpture/463787.jpg,463787,unknown,unknown,unknown,ca. 1480,austrian
sculpture,Sculpture of a Winged Ox,1300-1499 AD,artifact_dataset/images/sculpture/470879.jpg,470879,unknown,unknown,unknown,14th15th century,french
sculpture,Virgin and Child,1300-1300 AD,artifact_dataset/images/sculpture/477235.jpg,477235,unknown,unknown,unknown,ca. 1300,north french
sculpture,Sculpture of the Buddha,750-999 AD,artifact_dataset/images/sculpture/49710.jpg,49710,unknown,central javanese period,unknown,second half of the 8thsecond half of the 10th century,indonesia (java)
sculpture,Possibly a Sculpture or Whistle,700-1199 AD,artifact_dataset/images/sculpture/449891.jpg,449891,unknown,unknown,unknown,probably 8th12th century,unknown
sculpture,Sculpture of God The Father from Frame,1475-1499 AD,artifact_dataset/images/sculpture/463695.jpg,463695,unknown,unknown,unknown,late 15th century,french
sculpture,Sculpture of Vairochana with Attached Nimbus,900-1099 AD,artifact_dataset/images/sculpture/49712.jpg,49712,unknown,early eastern javanese period,unknown,10th11th century,indonesia (java)
sculpture,Small Whip for Sculpture of Deity,750-999 AD,artifact_dataset/images/sculpture/50111.jpg,50111,unknown,central javanese period,unknown,second half of the 8thsecond half of the 10th century,indonesia (java)
sculpture,Seated Figure (Prophet or Apostle),1197-1203 AD,artifact_dataset/images/sculpture/471261.jpg,471261,unknown,unknown,unknown,ca. 1200,italian
sculpture,Figure of an animal,600-800 AD,artifact_dataset/images/sculpture/322768.jpg,322768,unknown,sasanianearly islamic,unknown,ca. 7th8th century ce,sasanian or islamic
sculpture,Haniwa (hollow clay sculpture) of a boar,400-499 AD,artifact_dataset/images/sculpture/44834.jpg,44834,unknown,kofun period (ca. 300710),unknown,5th century,japan
sculpture,Haniwa (Hollow Clay Sculpture) of a Shaman,400-533 AD,artifact_dataset/images/sculpture/44832.jpg,44832,unknown,kofun period (ca. 300710),unknown,5thearly 6th century,japan
sculpture,Haniwa (Hollow Clay Sculpture) of a Warrior,400-533 AD,artifact_dataset/images/sculpture/44833.jpg,44833,unknown,kofun period (ca. 300710),unknown,5thearly 6th century,japan
sculpture,Monster-Headed Male Deity with Consort,900-1099 AD,artifact_dataset/images/sculpture/39082.jpg,39082,unknown,eastern javanese period,unknown,10th11th century(?),indonesia (java)
sculpture,Linga (Phallic Emblem) with Four Standing Deities,900-1099 AD,artifact_dataset/images/sculpture/38147.jpg,38147,unknown,unknown,unknown,10th11th century,india (rajasthan)
sculpture,"Seated Buddha Protected by Naga (front), Dancing Multi-Headed Hevajra (back)",1200-1299 AD,artifact_dataset/images/sculpture/64926.jpg,64926,unknown,khmer style of the bayon,unknown,13th century,thailand or cambodia
sculpture,God of the Trinity,1295-1305 AD,artifact_dataset/images/sculpture/711012.jpg,711012,unknown,unknown,unknown,ca. 1300,german
sculpture,Head of a king,300-400 AD,artifact_dataset/images/sculpture/325717.jpg,325717,unknown,sasanian,unknown,ca. 4th century,sasanian
sculpture,Figure of an animal,200-699 AD,artifact_dataset/images/sculpture/323056.jpg,323056,unknown,sasanian,unknown,ca. 3rd7th century ce,sasanian
sculpture,"Figure of an elephant, possibly a chessman",500-700 AD,artifact_dataset/images/sculpture/324052.jpg,324052,unknown,sasanian,unknown,ca. 6th7th century ce,sasanian
sculpture,Hand of a Buddha,794-910 AD,artifact_dataset/images/sculpture/62375.jpg,62375,unknown,heian period (7941185),unknown,unknown,japan
sculpture,Boy Mourner resting on Helmet and Shield,1475-1499 AD,artifact_dataset/images/sculpture/467623.jpg,467623,unknown,unknown,unknown,late 15th century,south netherlandish or rhenish
sculpture,Standing Buddha Flanked by Disciples,1200-1249 AD,artifact_dataset/images/sculpture/38319.jpg,38319,unknown,unknown,unknown,ca. first half of the 13th century,burma
sculpture,Feline,600-1000 AD,artifact_dataset/images/sculpture/310478.jpg,310478,unknown,unknown,unknown,6001000 ce,central veracruz
sculpture,Head of a Bishop with Crozier,1400-1500 AD,artifact_dataset/images/sculpture/330097.jpg,330097,unknown,unknown,unknown,15th century,french
sculpture,Griffin and Other Monster,1400-1499 AD,artifact_dataset/images/sculpture/466663.jpg,466663,unknown,unknown,unknown,15th century,spanish
sculpture,Head of a man,200-400 AD,artifact_dataset/images/sculpture/326693.jpg,326693,unknown,unknown,unknown,ca. 3rd4th century ce,unknown
sculpture,Animal figurine,200-699 AD,artifact_dataset/images/sculpture/322829.jpg,322829,unknown,sasanian,unknown,ca. 3rd7th century ce,sasanian
sculpture,Animal figurine,200-699 AD,artifact_dataset/images/sculpture/322833.jpg,322833,unknown,sasanian,unknown,ca. 3rd7th century ce,sasanian
sculpture,Animal figurine,200-699 AD,artifact_dataset/images/sculpture/322423.jpg,322423,unknown,sasanian,unknown,ca. 3rd7th century ce,sasanian
sculpture,Quadruped,200-699 AD,artifact_dataset/images/sculpture/326005.jpg,326005,unknown,sasanian,unknown,ca. 3rd7th century ce,sasanian
sculpture,Head of a gazelle,200-699 AD,artifact_dataset/images/sculpture/322977.jpg,322977,unknown,sasanian,unknown,ca. 3rd7th century ce,sasanian
sculpture,Bust of female figure,100-300 AD,artifact_dataset/images/sculpture/327276.jpg,327276,unknown,parthian or roman,unknown,ca. 2nd3rd century ce,parthian or roman
sculpture,Virgin and Child,1400-1499 AD,artifact_dataset/images/sculpture/463903.jpg,463903,unknown,unknown,unknown,15th century,french
sculpture,The Three Maries,1375-1399 AD,artifact_dataset/images/sculpture/464362.jpg,464362,unknown,unknown,unknown,late 14th century,french
sculpture,Head of a Bearded King,1300-1400 AD,artifact_dataset/images/sculpture/330096.jpg,330096,unknown,unknown,unknown,ca. 14th century,french
sculpture,Haniwa (Clay Sculpture) of a Female Shrine Attendant,500-599 AD,artifact_dataset/images/sculpture/53156.jpg,53156,unknown,kofun period (ca. 3rd7th century),unknown,6th century,japan
sculpture,Head of a male figure,300-500 AD,artifact_dataset/images/sculpture/326160.jpg,326160,unknown,kushan,unknown,ca. 4th5th century ce,kushan
sculpture,Tomb Effigy of a Knight in Gothic Armor,1400-1475 AD,artifact_dataset/images/sculpture/34026.jpg,34026,unknown,unknown,unknown,ca. 142550,"french, clermont-ferrand"
sculpture,Vault Key,1471-1499 AD,artifact_dataset/images/sculpture/473456.jpg,473456,unknown,unknown,unknown,late 15th century,spanish
sculpture,Vultus trifrons or an Allegory of Prudence,1337-1358 AD,artifact_dataset/images/sculpture/461182.jpg,461182,unknown,unknown,unknown,ca. 134055,unknown
sculpture,Virgin and Child,1225-1250 AD,artifact_dataset/images/sculpture/471964.jpg,471964,unknown,unknown,unknown,second quarter 13th century,austrian
sculpture,Dove,900-1100 AD,artifact_dataset/images/sculpture/852384.jpg,852384,unknown,unknown,unknown,10th11th century (?),spanish (?)
sculpture,Head of a Boy,220-589 AD,artifact_dataset/images/sculpture/52548.jpg,52548,unknown,six dynasties (220589),unknown,unknown,china
sculpture,Saint Stephen,1450-1475 AD,artifact_dataset/images/sculpture/460465.jpg,460465,unknown,unknown,unknown,third quarter fifteenth century,"netherlandish, tournai"
sculpture,Saint Peter,1450-1475 AD,artifact_dataset/images/sculpture/460464.jpg,460464,unknown,unknown,unknown,third quarter of the 15th century,"netherlandish, tournai"
sculpture,Saint  Adrian,1450-1475 AD,artifact_dataset/images/sculpture/461047.jpg,461047,unknown,unknown,unknown,third quarter fifteenth century,"netherlandish, tournai"
sculpture,Saint John the Evangelist,1450-1475 AD,artifact_dataset/images/sculpture/461296.jpg,461296,unknown,unknown,unknown,third quarter 15th century,"netherlandish, tournai"
inscriptions,Ewer with Inscriptions and Hunting Scenes,1000-1099 AD,artifact_dataset/images/inscriptions/449450.jpg,449450,unknown,unknown,unknown,11th century,unknown
inscriptions,Panel with Geometric Pattern and Benedictory Inscriptions,1275-1350 AD,artifact_dataset/images/inscriptions/457717.jpg,457717,unknown,unknown,unknown,late 13thmid-14th century,unknown
inscriptions,Ewer with Molded Inscriptions and Figures on Horseback,1050-1199 AD,artifact_dataset/images/inscriptions/446283.jpg,446283,unknown,unknown,unknown,last quarter 11th12th century,unknown
inscriptions,Shawl with Coptic Inscriptions,800-999 AD,artifact_dataset/images/inscriptions/448572.jpg,448572,unknown,unknown,unknown,9th10th century,unknown
inscriptions,Textile Featuring Arabic Inscriptions,1100-1199 AD,artifact_dataset/images/inscriptions/448249.jpg,448249,unknown,unknown,unknown,12th century,unknown
inscriptions,Three Bowls with Floriated Kufic Inscriptions,875-925 AD,artifact_dataset/images/inscriptions/449323.jpg,449323,unknown,unknown,unknown,late 9thearly 10th century,unknown
inscriptions,Candlestick with Horsemen and Arabic Inscriptions Conveying Good Wishes and Blessings Upon the Sultan,1200-1399 AD,artifact_dataset/images/inscriptions/444527.jpg,444527,unknown,unknown,unknown,13th14th century,unknown
inscriptions,"Ewer with Molded Inscriptions, Animals, and Dancers",1050-1199 AD,artifact_dataset/images/inscriptions/451397.jpg,451397,unknown,unknown,unknown,last quarter 11th or 12th century,unknown
inscriptions,Inscriptions from the Stele of Mount Yi,960-1279 AD,artifact_dataset/images/inscriptions/64022.jpg,64022,unknown,unknown,unknown,date of stele: song dynasty (9601279),china
inscriptions,Bowl with Green Pseudo-Inscriptions and Clusters of Spots,800-999 AD,artifact_dataset/images/inscriptions/449585.jpg,449585,unknown,unknown,unknown,9th10th century,unknown
inscriptions,Pen Box (Qalamdan) with Inscriptions,1500-1525 AD,artifact_dataset/images/inscriptions/452788.jpg,452788,unknown,unknown,unknown,early 16th century,unknown
sculpture,"Figure of a man with an oryx, a monkey, and a leopard skin",800-700 BCE,artifact_dataset/images/sculpture/325089.jpg,325089,unknown,neo-assyrian,unknown,ca. 8th century bce,assyrian
sculpture,Standing bull,500-400 BCE,artifact_dataset/images/sculpture/324027.jpg,324027,unknown,unknown,unknown,ca. mid-1st millennium bce,unknown
sculpture,Bull's head from column capital,500-400 BCE,artifact_dataset/images/sculpture/324025.jpg,324025,unknown,achaemenid,unknown,ca. 5th century bce,achaemenid
